case,season,startAge,endAge,matches,wins,losses,draws,titles,centuries,highestBreak,prize,endCash,endOverall,cardNextSeason,rankingLabel,rank,prizeMoney,sponsorIncome,coachingStaffCosts,facilityCosts,equipmentMaintenance,tournamentEntryFees,travelHotelCosts,treatmentRecoveryCosts,other
age50-start-masters-130363-30y,2040/41,64,65,8,0,8,0,0,0,35,0,502342.93,37,False,Q School Ranking,201,0,10575,-1872,0,0,-1335,-2069.88,0,12441.63
age50-start-masters-130363-30y,2041/42,65,66,6,0,6,0,0,0,31,0,521483.62,34,False,Senior Ranking,66,0,10208,-1755,0,0,-375,-1632,0,12744.69
age50-start-masters-130363-30y,2042/43,66,67,6,0,6,0,0,0,19,0,548568.32,32,False,Senior Ranking,68,0,19080,-1833,0,-84,-375,-1436.16,0,11782.86
age50-start-masters-130363-30y,2043/44,67,68,6,0,6,0,0,0,33,0,577175.22,30,False,Senior Ranking,66,0,20894,-1872,0,0,-375,-1632,0,11641.9
age50-start-masters-130363-30y,2044/45,68,69,6,0,6,0,0,0,33,0,606766.9,27,False,Senior Ranking,67,0,21944,-1872,0,0,-375,-1436.16,-180,11560.84
age50-start-masters-130363-30y,2045/46,69,70,8,0,8,0,0,0,22,0,632782.0,24,False,Q School Ranking,225,0,19752,-1872,0,0,-1335,-2202,0,11722.1
age50-start-masters-130363-30y,2046/47,70,71,8,0,8,0,0,0,29,0,649553.2,21,False,Q School Ranking,229,0,9766,-1872,0,0,-1335,-2069.88,-180,12512.08
age50-start-masters-130363-30y,2047/48,71,72,6,0,6,0,0,0,27,0,668103.62,19,False,Senior Ranking,69,0,9693,-1872,0,0,-375,-1632,0,12786.42
age50-start-masters-130363-30y,2048/49,72,73,6,0,6,0,0,0,15,0,696146.81,16,False,Senior Ranking,70,0,20164,-1872,0,0,-375,-1632,0,11708.19
age50-start-masters-130363-30y,2049/50,73,74,6,0,6,0,0,0,18,0,720610.3,13,False,Senior Ranking,71,0,16592,-1872,0,0,-375,-1632,-180,11980.49
age50-start-masters-130363-30y,2050/51,74,75,6,0,6,0,0,0,15,0,741361.4,10,False,Senior Ranking,72,0,12264,-1872,0,0,-375,-1632,0,12316.1
age50-start-masters-130363-30y,2051/52,75,76,8,0,8,0,0,0,16,0,764991.82,10,False,Q School Ranking,234,0,17567,-1872,0,0,-1335,-2202,-360,11882.42
age50-start-masters-130363-30y,2052/53,76,77,6,0,6,0,0,0,13,0,785948.98,10,False,Senior Ranking,73,0,12470,-1872,0,-84,-375,-1499.88,-180,12548.04
age50-start-masters-130363-30y,2053/54,77,78,6,0,6,0,0,0,14,0,815376.62,10,False,Senior Ranking,70,0,21096,-1443,0,0,-375,-1436.16,0,11635.8
age50-start-masters-130363-30y,2054/55,78,79,0,0,0,0,0,0,0,0,830183.86,10,False,Retired,999,0,16698,-585,0,0,0,0,0,-1305.76
age50-start-masters-130363-30y,2055/56,79,80,0,0,0,0,0,0,0,0,830208.52,10,False,Retired,999,0,2016,-1833,0,0,0,0,0,-158.34
